Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Company,Type,Source,Daily_Return,Daily_Return_Percent,MA_20,MA_50,MA_200,RSI,MACD,MACD_Signal,BB_Middle,BB_Upper,BB_Lower,Volume_MA_20,Volume_Ratio,Volatility_20D,Price_Change_5D,Price_Change_20D,NIFTY50_Close,NIFTY50_Return,NIFTY_PHARMA_Close,NIFTY_PHARMA_Return,Year,Month,Day_of_Week,Is_Month_End,Is_Quarter_End,avg_sentiment,sentiment_std,news_count,weighted_avg_sentiment,weighted_sentiment_std,avg_priority,max_priority,total_priority,drug_specific_count,company_news_count,fda_milestones,market_impacts,drug_news_ratio,has_application_phase,has_clinical_trials,has_regulatory_review,has_approval_process,has_post_approval,has_regulatory_issues,day_importance_score,Return_1D,Return_3D,Return_5D,MA_5,Price_Above_MA_5,MA_10,Price_Above_MA_10,Price_Above_MA_20,Volatility_5D,Momentum_5D,Momentum_20D,Volume_MA_10,High_Volume,Positive_Sentiment,Negative_Sentiment,Strong_Sentiment,Sentiment_Change,Sentiment_MA_3,Major_FDA_Event,Minor_FDA_Event,Days_Since_FDA,Is_Monday,Is_Friday,Is_Earnings_Month,RSI_Oversold,RSI_Overbought,MACD_Positive,Sentiment_Volume_Signal,FDA_Sentiment_Signal,Next_Day_Up,Next_3Day_Up,Next_Day_Significant_Up,Next_Day_Significant_Down,Next_Day_Significant_Move,Next_Day_Return_Clean
2016-06-02,117.20114804273368,117.3325265704127,115.44403446761606,116.48680877685548,4309752,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.007277332992633,-0.7277332992633001,106.53119812011718,95.5011199951172,81.17054000854492,84.80408058613627,5.825432289873888,4.9770982487618545,106.53119812011718,118.81712835837428,94.24526788186007,4977039.6,0.7261479281807471,0.2696027759272239,7.918756710836239,14.54985594012619,8218.9501953125,0.0047677551902882,10902.099609375,-0.0050287103416319,2016,6,3,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.00727733299263289,0.011190332411121107,0.07918756710836239,116.34394073486328,1,110.95190124511718,1,1,0.4684239336711875,0.07918756710836239,0.1454985594012621,5935087.2,0,0,0,0,0.0,0.0,0,0,30,0,0,0,0,1,1,0,0.0,0,1,0,0,0,0.0
2016-06-03,116.92198667275623,117.41463550356453,115.2223497099126,115.47688293457033,3174912,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0086698730344634,-0.8669873034463427,107.27509841918945,96.30216690063476,81.36365840911866,81.50600012686476,5.748229860478901,5.131324571105264,107.27509841918943,119.8469925352746,94.7032043031043,4949290.8,0.5214818536859737,0.26789711074007455,0.5361450020587855,14.789435460972244,8220.7998046875,0.0002250420468608,10808.2001953125,-0.008612966073228,2016,6,4,False,False,0.29295,0.0,1.0,0.29295,0.0,1.0,1.0,1.0,0.0,1.0,Other,Other,0.0,0,0,0,0,0,0,1.0,-0.008669873034463427,-0.019998629947001634,0.005361450020587855,116.46710510253907,0,112.28451614379883,1,1,0.20563711723108558,0.005361450020587855,0.14789435460972267,6088249.2,0,1,0,0,0.29295,0.09765,0,0,30,0,1,0,0,1,1,0,0.0,1,1,1,0,1,0.032849962334298155
2016-06-06,115.60827042880987,120.78108355320852,115.60827042880987,119.27029418945312,15300162,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.0328499623342983,3.2849962334298377,108.22714309692383,97.14886642456057,81.57767337799072,85.21376695873904,5.9248450388577965,5.290028664655771,108.22714309692384,121.42095792248536,95.03332827136228,5459229.3,2.1669433432177008,0.2796178519335443,3.535301288267445,18.99731359670824,8201.0498046875,-0.0024024426417412,10678.849609375,-0.0119678192113428,2016,6,0,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,0.032849962334298155,0.016444057363792286,0.03535301288267445,117.28162231445313,1,113.6877456665039,1,1,0.3068661051721273,0.03535301288267445,0.18997313596708243,7060710.6,1,0,0,0,-0.29295,0.09765,0,0,30,1,0,0,0,1,1,0,0.0,0,0,0,0,0,0.0
2016-06-07,120.53474639138332,120.92885943118084,118.41635497496188,118.90079498291016,5770854,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0030979986177953,-0.3097998617795361,109.09297370910645,97.99277404785155,81.79234512329101,85.51333517820369,5.966223432349452,5.425267618194508,109.09297370910645,122.71701770363536,95.46892971457754,5523150.0,0.8144811898777427,0.28216989725131203,0.905860136236103,17.0465635266269,8266.4501953125,0.0079746364407662,10739.349609375,0.0056654042535524,2016,6,1,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.003097998617795361,0.020723258121689625,0.00905860136236103,117.49510345458984,1,114.99983367919921,1,1,0.2767587888282602,0.00905860136236103,0.17046563526626923,7085311.8,0,0,0,0,0.0,0.09765,0,0,30,0,0,0,0,1,1,0,0.0,1,0,1,0,1,0.010979838064135716
2016-06-08,119.77934316452688,121.35581781134462,118.7940455706128,120.20630645751952,4955826,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.0109798380641359,1.0979838064135938,109.95880355834962,98.87313735961914,82.01457080841064,88.64175545551964,6.034794616878827,5.547173017931372,109.95880355834962,124.11359951825402,95.8040075984452,5323280.7,0.6911701117509014,0.28182518669822426,2.4420931353760444,16.830251609822366,8273.0498046875,0.0007983607496653,10716.5498046875,-0.0021230154075249,2016,6,2,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,0.010979838064135716,0.04095558697777557,0.024420931353760222,118.06821746826172,1,116.35133361816406,1,1,0.2766159188875213,0.024420931353760222,0.16830251609822366,7170196.2,0,0,0,0,0.0,0.0,0,0,30,0,0,0,0,1,1,0,0.0,0,0,0,1,1,-0.014890692442935283
2016-06-09,120.17346487681708,120.52652634337286,118.01402196473803,118.41635131835938,2932230,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0148906924429353,-1.4890692442935394,110.735546875,99.66334609985353,82.22661510467529,82.14861636667361,5.876957447025944,5.613129903750287,110.735546875,124.95989037845928,96.51120337154072,5284008.3,0.4209441231320598,0.29213948507767695,1.6564472507785588,15.09976876327135,8203.599609375,-0.0083947512649023,10665.400390625,-0.00477293671888,2016,6,3,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.014890692442935283,-0.007159728052127723,0.016564472507785588,118.4541259765625,0,117.39903335571289,1,1,0.30195004163039146,0.016564472507785588,0.15099768763271348,6965840.4,0,0,0,0,0.0,0.0,0,0,30,0,0,0,0,1,1,0,0.0,0,0,0,1,1,-0.010678195598395668
2016-06-10,118.55592283327915,119.10604829234492,116.88912883969267,117.1518783569336,4492260,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0106781955983956,-1.0678195598395668,111.43264427185059,100.4225178527832,82.42695892333984,75.37594876891606,5.585452334725304,5.607594389945291,111.4326442718506,125.46938001878571,97.39590852491546,5328132.0,0.7502485597297232,0.2987456137712872,1.4505028017705923,13.50833963387752,8170.0498046875,-0.0040896443372443,10657.599609375,-0.0007314100703482,2016,6,4,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.010678195598395668,-0.014709040643739457,0.014505028017705701,118.78912506103515,0,117.62811508178712,0,1,0.3073109828439287,0.014505028017705701,0.1350833963387752,5987694.6,0,0,0,0,0.0,0.0,0,0,30,0,1,0,0,1,1,0,0.0,1,1,0,0,0,0.0
2016-06-13,116.65924119769896,118.8761608709428,116.09269054864644,117.78411865234376,5449392,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.0053967576472302,0.5396757647230244,112.17325973510742,101.1971258544922,82.62221206665039,75.47033221841662,5.343848383300468,5.554845188616327,112.17325973510742,125.8897694884296,98.45674998178524,5482642.8,0.8966267212464483,0.29697304824807497,-1.246056737940704,14.38481983883344,8110.60009765625,-0.0072765415698128,10706.599609375,0.0045976581778224,2016,6,0,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,0.005396757647230244,-0.020150255644297177,-0.012460567379406928,118.49188995361328,0,117.8867561340332,0,1,0.171125752540977,-0.012460567379406928,0.1438481983883344,6077658.6,0,0,0,0,0.0,0.0,0,0,30,1,0,0,0,1,1,0,0.0,0,1,0,0,0,0.0
2016-06-14,117.82516194437416,118.56413506977326,116.59354006870902,117.21755981445312,1708842,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0048101462605744,-0.481014626057441,112.89581108093262,101.95399826049804,82.81426292419434,72.66611752235814,5.048463404280653,5.453568831749193,112.89581108093262,126.0363020087654,99.75532015309985,5399758.5,0.319213931104014,0.2982578957354343,-1.4156635106594262,14.061997139530137,8108.85009765625,-0.0002157670183375,10781.400390625,0.0069864180952934,2016,6,1,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.0048101462605745215,-0.010123530159135918,-0.014156635106594262,118.15524291992188,0,117.82517318725586,0,1,0.17195878277811924,-0.014156635106594262,0.14061997139530136,5353280.4,0,0,0,0,0.0,0.0,0,0,30,0,0,0,0,1,1,0,0.0,1,1,0,0,0,0.0
2016-06-15,118.30140870626164,118.69552928702552,117.3653789045192,118.19467163085938,2751402,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.0083358825926163,0.8335882592616306,113.68979759216309,102.70561630249024,83.01308780670166,72.34341895691206,4.837450321693112,5.330345129737977,113.68979759216307,126.03321017259212,101.34638501173404,5371817.1,0.5411283822515212,0.29535025395676046,-1.6734852654099797,15.520441106991,8206.599609375,0.0120546699644876,10790.2998046875,0.0008254413842414,2016,6,2,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,0.008335882592616306,0.00890120831651231,-0.016734852654099686,117.75291595458984,1,117.91056671142579,1,1,0.15915837604365582,-0.016734852654099686,0.15520441106991,5084563.2,0,0,0,0,0.0,0.0,0,0,30,0,0,0,0,1,1,0,0.0,0,1,0,0,0,0.0
2016-06-16,118.15359989929958,119.71365691907552,117.47210340335997,117.96475219726562,3731136,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0019452605639602,-0.1945260563960271,114.505131149292,103.44902328491212,83.21696228027344,59.54540441737196,4.5986578910977585,5.184007682009934,114.505131149292,125.5926003206319,103.4176619779521,5480894.4,0.7422631289147682,0.2929908310596094,-0.3813655091260526,16.0407032804464,8140.75,-0.008023982222768,10762.2001953125,-0.0026041546466385,2016,6,3,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.0019452605639602716,0.0015335984765061372,-0.003813655091260526,117.6625961303711,1,118.0583610534668,0,1,0.12214552226431866,-0.003813655091260526,0.160407032804464,5026701.6,0,0,0,0,0.0,0.0,0,0,30,0,0,0,0,0,1,0,0.0,0,1,0,0,0,0.0
2016-06-17,118.72836334065482,119.0403732517016,116.9794585597854,117.75948333740234,2109690,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0017400863905517,-0.1740086390551787,115.28556861877442,104.07255233764648,83.42473693847656,57.94292905518088,4.342788722851964,5.015763890178341,115.28556861877442,124.79683501346494,105.7743022240839,5504214.3,0.4287830584423286,0.2947465272405819,0.5186472372363804,15.28011477394935,8170.2001953125,0.0036176267926788,10653.4501953125,-0.010104811100556,2016,6,4,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.0017400863905517872,0.004623228156319215,0.005186472372363804,117.78411712646485,0,118.28662109375,0,1,0.08805553750175128,0.005186472372363804,0.1528011477394935,4920179.4,0,0,0,0,0.0,0.0,0,0,30,0,1,0,0,0,1,0,0.0,1,0,1,0,1,0.0127597259495984
2016-06-20,116.593552730501,119.85323913382898,116.593552730501,119.2620620727539,3854244,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.0127597259495984,1.27597259495984,115.986771774292,104.71135345458984,83.68465026855469,54.76445513282078,4.212694786757396,4.855150069494152,115.986771774292,124.38138184868076,107.59216169990322,5418149.1,1.020832619316628,0.28301429879201523,1.2547900661994182,13.326045010948809,8238.5,0.008359624373303,10685.849609375,0.0030412132659853,2016,6,0,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,0.0127597259495984,0.009030783090020922,0.012547900661994182,118.07970581054687,1,118.28579788208008,1,1,0.12050372538117056,0.012547900661994182,0.13326045010948806,3775587.6,0,0,0,0,0.0,0.0,0,0,30,1,0,0,0,0,1,0,0.0,0,0,0,0,0,0.0
2016-06-21,119.68081834278384,120.1734671538773,118.46561393290038,119.01573944091795,2563086,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0020653896767747,-0.206538967677472,116.64856300354003,105.32962768554688,83.92904518127442,55.67924547825007,4.043111751815957,4.692742405958513,116.64856300354003,123.62167506694472,109.67545094013532,5270061.3,0.7418887477459699,0.28459872160851996,1.534053113979872,12.5126065784648,8219.900390625,-0.00225764512654,10627.349609375,-0.0054745296011536,2016,6,1,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.0020653896767749425,0.008909332864912356,0.015340531139798719,118.43934173583985,1,118.29729232788085,1,1,0.11120155078137116,0.015340531139798719,0.12512606578464758,3454810.8,0,0,0,0,0.0,0.0,0,0,30,0,0,0,0,0,1,0,0.0,0,0,0,1,1,-0.01193515410717072
2016-06-22,118.82689026200605,119.8286130068727,117.24220678063465,117.59526824951172,2275350,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0119351541071708,-1.1935154107170831,117.19376106262207,105.9198208618164,84.16814403533935,53.61928277975904,3.750858261857246,4.50436557713826,117.19376106262207,122.35984219700948,112.02767992823466,5178479.7,0.7140001133438112,0.29141911391234054,-0.5071323208373446,10.220102725617686,8203.7001953125,-0.0019708505629796,10696.5,0.0065068331396567,2016,6,2,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.01193515410717072,-0.0013944956553529897,-0.005071323208373446,118.31946105957032,0,118.03618850708008,0,1,0.14008361938073494,-0.005071323208373446,0.10220102725617686,3186763.2,0,0,0,0,0.0,0.0,0,0,30,0,0,0,0,0,1,0,0.0,1,1,0,0,0,0.0
2016-06-23,118.46560305991548,119.3852150918495,116.69207201309146,118.1207504272461,2198058,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.0044685656621779,0.4468565662177903,117.70283088684081,106.4875163269043,84.39964794158935,58.91463495573514,3.52105871254237,4.307704204219082,117.7028308868408,120.48631939433884,114.91934237934278,5039593.2,0.7060112477022317,0.2903542426359797,0.132241391665544,9.43251567890957,8270.4501953125,0.0081365723284403,10793.099609375,0.0090309549268452,2016,6,3,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,0.0044685656621779035,-0.0095697795734202,0.0013224139166554405,118.35066070556641,0,118.00662841796876,1,1,0.14464057141227107,0.0013224139166554405,0.0943251567890957,3113346.0,0,0,0,0,0.0,0.0,0,0,30,0,0,0,0,0,1,0,0.0,0,1,0,1,1,-0.012094955001261787
2016-06-24,116.41291810155866,117.0779895006927,113.00542791150224,116.69208526611328,4041912,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0120949550012617,-1.209495500126179,117.79438209533691,106.99790069580078,84.62051879882813,39.65742561772774,3.186922714184945,4.083547906212255,117.79438209533691,120.28986888384784,115.29889530682598,4528002.9,1.3173079323544716,0.1931295773623078,-0.9064221759794712,1.594120890445594,8088.60009765625,-0.0219879321393312,10747.7998046875,-0.0041971079974238,2016,6,4,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.012094955001261787,-0.019523923354340722,-0.00906422175979471,118.13718109130859,0,117.96064910888671,0,0,0.17024528745952494,-0.00906422175979471,0.01594120890445594,3068311.2,0,0,0,0,0.0,0.0,0,0,30,0,1,0,0,0,1,0,0.0,1,1,1,0,1,0.06557840715289531
2016-06-27,116.75777708577192,125.42839982561372,116.75777708577192,124.34456634521484,11701296,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.0655784071528953,6.557840715289531,118.25172500610351,107.66412643432618,84.87784576416016,63.783765614592525,3.499271374611439,3.966692599892092,118.25172500610353,121.8517061535444,114.65174385866264,4885580.1,3.168075744687441,0.30031741745108925,4.261627028853843,7.940139056429096,8094.7001953125,0.0007541598771854,10964.0498046875,0.0201203970979888,2016,6,0,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,0.06557840715289531,0.05739429992525369,0.04261627028853843,119.15368194580078,1,118.61669387817383,1,1,0.5160528092565759,0.04261627028853843,0.07940139056429119,3693501.6,1,0,0,0,0.0,0.0,0,0,30,1,0,0,0,0,1,0,0.0,0,0,0,0,0,0.0
2016-06-28,124.47592632845809,125.62543763110602,122.62027709657048,123.03082275390624,8545038,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0105653478066848,-1.0565347806684833,118.5115966796875,108.28732696533204,85.13422840118409,57.14876593200722,3.5993111910279936,3.893216318119273,118.5115966796875,122.6885625897262,114.3346307696488,4865200.8,1.9522045786156026,0.29585287032425817,3.3735733877295004,4.410832535106968,8127.85009765625,0.0040952600521197,11035.349609375,0.0065030537034789,2016,6,1,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.010565347806684944,0.04156824528205472,0.033735733877295004,119.95669860839844,1,119.19802017211914,1,1,0.5306394697700437,0.033735733877295004,0.044108325351069455,4377121.2,0,0,0,0,0.0,0.0,0,0,30,0,0,0,0,0,1,0,0.0,0,0,0,1,1,-0.012012727850905014
2016-06-29,123.16220442950971,123.31000057827,121.40509081413032,121.55288696289062,4296216,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0120127278509051,-1.2012727850905125,118.72220420837402,108.8563363647461,85.38330348968506,58.06587178326098,3.5187741614041386,3.8183278867762462,118.72220420837402,123.07179298890571,114.37261542784232,4808082.9,0.948056445184217,0.29942029469669307,3.365457447642961,3.589674569418833,8204.0,0.0093690092003184,11084.7001953125,0.0044720455340694,2016,6,2,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.012012727850905014,0.041654939027718996,0.03365457447642961,120.74822235107422,1,119.53384170532226,1,1,0.530814949430255,0.03365457447642961,0.035896745694188326,4531602.6,0,0,0,0,0.0,0.0,0,0,30,0,0,0,0,0,1,0,0.0,1,1,0,0,0,0.0
2016-06-30,122.30827146856406,123.6548468384631,121.09307462254532,121.71709442138672,7605222,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.0013509136853839,0.1350913685383981,118.98371849060058,109.47838760375976,85.63085952758789,62.444036648404584,3.4286745290557263,3.740397215232143,118.98371849060058,123.39588975261228,114.57154722858888,4972856.4,1.5460872408488842,0.2974615389844664,3.044633547562592,4.490023977350521,8287.75,0.0102084349098001,11142.0,0.0051692696850502,2016,6,3,True,True,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,0.001350913685383981,-0.0211305728996114,0.03044633547562592,121.46749114990234,1,119.90907592773438,1,1,0.5322388311408375,0.03044633547562592,0.04490023977350499,4919011.2,0,0,0,0,0.0,0.0,0,0,30,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0.0
2016-07-01,122.34111599712574,123.06367157867786,121.22444738988058,121.47077178955078,2511738,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0020237307915285,-0.202373079152851,119.28341293334961,110.09830383300782,85.88658527374268,60.26518597134941,3.299360766367869,3.6521899254592887,119.2834129333496,123.50268365431468,115.06414221238455,4939697.7,0.506478744527614,0.29511905748015926,4.095124800058048,5.1905530376817,8328.349609375,0.0048987492835812,11250.900390625,0.0097738638148447,2016,7,4,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.0020237307915285108,-0.012680163632457941,0.040951248000580476,122.42322845458985,0,120.28020477294922,1,1,0.5146411917676934,0.040951248000580476,0.05190553037681678,4959216.0,0,0,0,0,0.0,0.0,0,0,30,0,1,1,0,0,1,0,0.0,1,0,0,0,0,0.0
2016-07-04,121.7499300498596,123.4824095297558,121.52003080166176,122.28363037109376,3441120,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.0066918038765015,0.669180387650159,119.43407974243163,110.71050186157228,86.14649856567382,63.915200305789895,3.225290431548956,3.5668100266772225,119.43407974243163,123.86145364755488,115.0067058373084,4346745.6,0.6997126377766661,0.27348036738468723,-1.657439512394432,2.526476690712398,8370.7001953125,0.0050851114475101,11319.849609375,0.0061283289653379,2016,7,0,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,0.006691803876501812,0.006011732229989963,-0.016574395123944208,122.01104125976562,1,120.58236160278321,1,1,0.12594804252853067,-0.016574395123944208,0.02526476690712398,4917903.6,0,0,0,0,0.0,0.0,0,0,30,1,0,1,0,0,1,0,0.0,0,0,0,1,1,-0.01363043082213844
2016-07-05,121.02739750672944,121.35582504613106,118.79405265267582,120.61685180664062,3651726,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0136304308221383,-1.3630430822138329,119.51988258361817,111.26604583740234,86.3929051208496,56.41024605588553,2.997540278825099,3.452956077106798,119.51988258361816,123.97019547917982,115.06956968805652,4240789.2,0.7264559582074258,0.27828362666222684,-1.9620863237614805,1.443267746003829,8335.9501953125,-0.0041513850919495,11361.599609375,0.0036882115435017,2016,7,1,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.01363043082213844,-0.009039343405101596,-0.019620863237614694,121.5282470703125,0,120.74247283935547,0,1,0.13833915077966383,-0.019620863237614694,0.01443267746003829,5026767.6,0,0,0,0,0.0,0.0,0,0,30,0,0,1,0,0,1,0,0.0,0,1,0,0,0,0.0
2016-07-07,121.35582093769573,122.23438148960705,119.62334129502464,120.12419891357422,3795498,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.004084444965088,-0.4084444965088085,119.51577720642089,111.79022415161133,86.63524730682373,55.63654394940228,2.7456436004199247,3.311493581769424,119.51577720642088,123.96357468700695,115.06797972583482,4182772.8,0.7328937526137895,0.27614604379146257,-1.1753633212780668,-0.0683055210371375,8337.900390625,0.0002339499717256,11527.0498046875,0.0145622272391978,2016,7,3,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.004084444965088085,-0.01108557108955821,-0.011753633212780668,121.24250946044921,0,120.99536590576172,0,1,0.11927378442814082,-0.011753633212780668,-0.0006830552103712639,5178782.4,0,0,0,0,0.0,0.0,0,0,30,0,0,1,0,0,1,0,0.0,0,1,0,0,0,0.0
2016-07-08,120.04209664560064,121.01096913677628,119.10605939026304,119.44270324707033,1995216,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0056732587827221,-0.5673258782722179,119.56709480285645,112.28845626831054,86.87537258148194,54.28693011244732,2.4626349405190524,3.14172185351935,119.56709480285645,123.98506573842069,115.1491238672922,4135922.1,0.3867822641127869,0.2714047988868652,-1.868588126530879,0.866731593470238,8323.2001953125,-0.0017630571995113,11569.7001953125,0.0037000265764146,2016,7,4,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.005673258782722068,-0.023232276596647394,-0.01868588126530868,120.78763122558594,0,121.12756118774413,0,0,0.11596129300496982,-0.01868588126530868,0.008667315934702602,5158498.2,0,0,0,0,0.0,0.0,0,0,30,0,1,1,0,0,1,0,0.0,1,0,1,0,1,0.017460595873909135
